Id, Situacao, qntElementos, Média, espaçoVazio 
1335,liberado,115,10151,1167477
1336,liberado,115,10422,1198547
1337,liberado,115,10694,1229817
1643,alocado,115,10727,1233628
1644,alocado,115,10535,1211613
1645,alocado,115,10150,1167301
1338,liberado,115,9853,1133111
1646,alocado,115,10351,1190439
1339,liberado,115,9887,1137064
1647,alocado,115,9987,1148557
1340,liberado,115,9549,1098139
1648,alocado,115,9551,1098418
1649,alocado,115,9389,1079806
1650,alocado,115,9182,1055995
1562,liberado,115,9041,1039798
1651,alocado,114,9362,1067351
1652,alocado,114,9181,1046710
1341,liberado,114,8810,1004390
1342,liberado,114,9191,1047880
1343,liberado,114,9642,1099300
1653,alocado,114,9899,1128500
1654,alocado,114,9679,1103481
1344,liberado,114,9324,1062948
1655,alocado,114,9749,1111389
1656,alocado,114,9369,1068126
1657,alocado,114,9035,1029997
1345,liberado,114,8543,973911
1346,liberado,114,8895,1014109
1347,liberado,114,9068,1033812
1658,alocado,114,9556,1089477
1659,alocado,114,9149,1043082
1348,liberado,114,8960,1021463
1349,liberado,114,9326,1063251
1350,liberado,114,9691,1104796
1522,liberado,114,10090,1150302
1351,liberado,113,10570,1194489
1352,liberado,113,10587,1196345
1660,alocado,113,11087,1252873
1661,alocado,113,10856,1226740
1353,liberado,113,10752,1215025
1354,liberado,113,10939,1236128
1355,liberado,113,11248,1271079
1356,liberado,113,11408,1289143
1662,alocado,113,11419,1290404
1663,alocado,113,11276,1274214
1357,liberado,113,10905,1232306
1359,liberado,113,11073,1251277
1360,liberado,113,11085,1252647
1664,alocado,113,11336,1281012
1665,alocado,113,11052,1248918
1361,liberado,113,10606,1198547
1666,alocado,113,10866,1227880
1362,liberado,113,10489,1185289
1667,alocado,113,10811,1221731
1364,liberado,113,10747,1214500
1365,liberado,113,11166,1261841
1366,liberado,113,11480,1297261
1367,liberado,113,11664,1318100
1668,alocado,113,12149,1372872
1669,alocado,113,11973,1353015
1369,liberado,113,11624,1313621
1670,alocado,113,11866,1340947
1370,liberado,113,11761,1329081
1371,liberado,113,11904,1345174
1671,alocado,112,12298,1377408
1372,liberado,112,11790,1320530
1672,alocado,112,11913,1334299
1673,alocado,112,11392,1275976
1373,liberado,112,11367,1273189
1651,liberado,112,11488,1286726
1674,alocado,112,11672,1307367
1675,alocado,112,11192,1253594
1676,alocado,112,10892,1219936
1374,liberado,112,10544,1180953
1677,alocado,112,10933,1224549
1377,liberado,112,10717,1200405
1678,alocado,112,11163,1250262
1378,liberado,112,10974,1229089
1379,liberado,112,11300,1265615
1679,alocado,112,11508,1288939
1380,liberado,112,11450,1282410
1381,liberado,112,11603,1299548
1383,liberado,111,11937,1325057
1387,liberado,111,12285,1363730
1680,alocado,111,12443,1381199
1384,liberado,111,11898,1320763
1681,alocado,111,12434,1380230
1682,alocado,111,12184,1352433
1536,liberado,111,11959,1327472
1388,liberado,110,12449,1369427
1389,liberado,110,12663,1393036
1683,alocado,110,12906,1419740
1390,liberado,110,12555,1381089
1437,liberado,110,13092,1440188
1684,alocado,110,13168,1448548
1391,liberado,110,12753,1402901
1392,liberado,110,13178,1449655
1685,alocado,110,13556,1491183
1393,liberado,110,13422,1476429
1394,liberado,110,13570,1492753
1395,liberado,110,13768,1514556
1398,liberado,110,14274,1570187
1686,alocado,110,14342,1577622
1687,alocado,110,14107,1551851
1399,liberado,110,13943,1533805
1688,alocado,110,14357,1579290
1400,liberado,110,14326,1575966
1401,liberado,110,14882,1637058
1402,liberado,110,15239,1676368
1595,liberado,110,15449,1699447
1689,alocado,110,15931,1752470
1690,alocado,110,15684,1725241
1691,alocado,110,15200,1672093
1692,alocado,110,15050,1655592
1693,alocado,110,14848,1633284
1403,liberado,110,14814,1629577
1404,liberado,110,15324,1685674
1694,alocado,110,15800,1738071
1695,alocado,110,15465,1701168
1696,alocado,110,14922,1641502
1405,liberado,110,14873,1636116
1406,liberado,110,15453,1699838
1409,liberado,110,15480,1702832
1697,alocado,110,15769,1734591
1410,liberado,110,15682,1725034
1411,liberado,110,15963,1755999
1698,alocado,109,16463,1794555
1632,liberado,109,16372,1784635
1412,liberado,109,16644,1814248
1413,liberado,109,16815,1832882
1414,liberado,109,17347,1890871
1699,alocado,109,17901,1951215
1567,liberado,109,17677,1926878
1700,alocado,108,18207,1966451
1701,alocado,108,17664,1907778
1702,alocado,108,17628,1903907
1703,alocado,108,17222,1860046
1704,alocado,108,17128,1849824
1705,alocado,108,16914,1826773
1645,liberado,108,16572,1789869
1415,liberado,108,16889,1824059
1706,alocado,108,17145,1851709
1707,alocado,108,17026,1838824
1708,alocado,108,16983,1834246
1416,liberado,108,16900,1825230
1709,alocado,108,16994,1835369
1417,liberado,108,16557,1788196
1710,alocado,108,17056,1842147
1418,liberado,108,16554,1787938
1711,alocado,108,16644,1797613
1712,alocado,108,16131,1742227
1713,alocado,108,15890,1716141
1419,liberado,108,15865,1713498
1422,liberado,108,16119,1740928
1714,alocado,108,16253,1755372
1659,liberado,108,15951,1722813
1423,liberado,109,16003,1744432
1448,liberado,109,16169,1762524
1715,alocado,110,16246,1787096
1716,alocado,110,15827,1741048
1424,liberado,110,15706,1727733
1425,liberado,110,15844,1742944
1426,liberado,110,15926,1751967
1427,liberado,110,16134,1774766
1428,liberado,110,16307,1793870
1508,liberado,110,16724,1839712
1429,liberado,111,17099,1898074
1449,liberado,111,17198,1909048
1717,alocado,111,17624,1956360
1718,alocado,111,17372,1928334
1719,alocado,111,17197,1908914
1430,liberado,111,17089,1896931
1720,alocado,110,17718,1949013
1431,liberado,110,17314,1904581
1432,liberado,110,17769,1954638
1433,liberado,110,18089,1989827
1434,liberado,110,18659,2052564
1435,liberado,110,18758,2063410
1721,alocado,110,19245,2116995
1722,alocado,110,19082,2099076
1723,alocado,110,18833,2071725
1436,liberado,110,18831,2071416
1532,liberado,110,18851,2073656
1724,alocado,110,19054,2096004
1439,liberado,110,18978,2087639
1474,liberado,110,19193,2111256
1725,alocado,111,19166,2127433
1726,alocado,111,18866,2094162
1727,alocado,111,18750,2081296
1728,alocado,111,18388,2041133
1441,liberado,111,18205,2020857
1525,liberado,111,18278,2028933
1729,alocado,111,18809,2087892
1730,alocado,111,18366,2038676
1600,liberado,111,18170,2016928
1731,alocado,111,18400,2042409
1442,liberado,111,18371,2039200
1732,alocado,111,18951,2103659
1443,liberado,111,18609,2065643
1733,alocado,111,18811,2088069
1734,alocado,111,18303,2031722
1735,alocado,111,18112,2010541
1444,liberado,111,17985,1996384
1482,liberado,111,18531,2056985
1445,liberado,111,18661,2071445
1650,liberado,111,18884,2096130
1476,liberado,112,18860,2112327
1736,alocado,112,18921,2119256
1737,alocado,112,18377,2058312
1738,alocado,112,17820,1995942
1446,liberado,112,17392,1947931
1739,alocado,112,17437,1953037
1450,liberado,112,17016,1905869
1653,liberado,112,17272,1934525
1451,liberado,112,17495,1959544
1452,liberado,112,17985,2014424
1740,alocado,112,18508,2072936
1453,liberado,112,18252,2044250
1689,liberado,112,18476,2069340
1454,liberado,111,18888,2096569
1741,alocado,111,19051,2114688
1455,liberado,111,18976,2106439
1742,alocado,111,19145,2125184
1456,liberado,111,19053,2114990
1743,alocado,111,19381,2151376
1744,alocado,111,19008,2109914
1745,alocado,111,18683,2073920
1457,liberado,111,18409,2043448
1458,liberado,111,18474,2050630
1459,liberado,111,18694,2075121
1746,alocado,111,18969,2105610
1747,alocado,111,18500,2053589
1748,alocado,111,18082,2007188
1460,liberado,111,17771,1972597
1749,alocado,111,17834,1979585
1750,alocado,111,17248,1914598
1461,liberado,111,17076,1895491
1462,liberado,111,17591,1952616
1751,alocado,111,17741,1969346
1752,alocado,111,17652,1959397
1753,alocado,111,17590,1952498
1754,alocado,111,17389,1930269
1463,liberado,111,16849,1870282
1755,alocado,111,17127,1901150
1464,liberado,111,16653,1848487
1465,liberado,111,16921,1878240
1756,alocado,110,17235,1895865
1468,liberado,110,17030,1873308
1470,liberado,110,17375,1911279
1471,liberado,110,17773,1955104
1757,alocado,110,18070,1987785
1472,liberado,110,17779,1955715
1758,alocado,110,18345,2018017
1565,liberado,110,18254,2007970
1473,liberado,110,18811,2069241
1475,liberado,110,18907,2079835
1477,liberado,110,19291,2122012
1478,liberado,110,19466,2141348
1759,alocado,110,19671,2163863
1479,liberado,110,19590,2154968
1760,alocado,110,19819,2180148
1481,liberado,110,19296,2122645
1761,alocado,110,19587,2154629
1762,alocado,110,19073,2098076
1763,alocado,110,18861,2074781
1483,liberado,110,18597,2045728
1764,alocado,110,19047,2095238
1765,alocado,110,18460,2030654
1766,alocado,110,18381,2021930
1767,alocado,110,18354,2018940
1768,alocado,110,18145,1996045
1769,alocado,110,17994,1979359
1484,liberado,110,17760,1953689
1545,liberado,110,18335,2016914
1770,alocado,110,18377,2021541
1771,alocado,110,18000,1980021
1485,liberado,110,17867,1965450
1772,alocado,110,18345,2018045
1486,liberado,110,17961,1975734
1487,liberado,110,18434,2027759
1495,liberado,110,18592,2045178
1773,alocado,110,18959,2085530
1774,alocado,110,18935,2082937
1488,liberado,110,18776,2065438
1775,alocado,110,19120,2103286
1776,alocado,110,19063,2096965
1777,alocado,110,18946,2084106
1489,liberado,110,18890,2077977
1490,liberado,109,19615,2138074
1778,alocado,109,19868,2165661
1491,liberado,109,19555,2131556
1779,alocado,109,19603,2136740
1780,alocado,109,19096,2081550
1492,liberado,109,19010,2072197
1781,alocado,108,19779,2136190
1493,liberado,108,19222,2076004
1782,alocado,108,19325,2087185
1494,liberado,108,19051,2057539
1496,liberado,108,19061,2058601
1497,liberado,108,19375,2092592
1783,alocado,108,19708,2128508
1784,alocado,108,19618,2118782
1785,alocado,108,19575,2114147
1498,liberado,108,19470,2102818
1786,alocado,108,19728,2130702
1499,liberado,108,19307,2085178
1787,alocado,108,19897,2148974
1500,liberado,108,19355,2090415
1501,liberado,108,19954,2155133
1788,alocado,108,20126,2173652
1502,liberado,108,20079,2168637
1503,liberado,108,20271,2189307
1789,alocado,108,20687,2234264
1790,alocado,108,20472,2211005
1504,liberado,108,20102,2171120
1506,liberado,108,20405,2203774
1791,alocado,108,20468,2210606
1792,alocado,108,20384,2201493
1751,liberado,108,20212,2182937
1793,alocado,108,20304,2192886
1507,liberado,108,20289,2191295
1794,alocado,108,20307,2193182
1795,alocado,108,20214,2183132
1796,alocado,108,19852,2144042
1509,liberado,108,19568,2113349
1510,liberado,108,19741,2132129
1797,alocado,108,19799,2138308
1798,alocado,108,19538,2110108
1512,liberado,108,19437,2099261
1799,alocado,108,19588,2115540
1800,alocado,108,19402,2095493
1801,alocado,108,19394,2094569
1802,alocado,108,19307,2085259
1513,liberado,108,18881,2039242
1514,liberado,108,19098,2062683
1803,alocado,108,19169,2070330
1804,alocado,108,18892,2040344
1805,alocado,108,18771,2027369
1806,alocado,108,18537,2002010
1515,liberado,108,18189,1964416
1516,liberado,108,18323,1978909
1517,liberado,108,18866,2037582
1518,liberado,108,19050,2057469
1807,alocado,108,19125,2065504
1520,liberado,108,18726,2022435
1808,alocado,108,19170,2070442
1521,liberado,108,18808,2031326
1523,liberado,108,19284,2082766
1524,liberado,108,19584,2115155
1809,alocado,108,19684,2125967
1526,liberado,108,19153,2068603
1810,alocado,108,19694,2127010
1811,alocado,108,19594,2116259
1812,alocado,108,19583,2115034
1813,alocado,108,19021,2054287
1814,alocado,108,18631,2012234
1527,liberado,108,18548,2003272
1528,liberado,108,18693,2018884
1815,alocado,108,19067,2059269
1816,alocado,108,18764,2026603
1817,alocado,108,18418,1989203
1818,alocado,108,18217,1967514
1819,alocado,108,17623,1903324
1529,liberado,108,17433,1882833
1530,liberado,108,17530,1893249
1531,liberado,108,17576,1898217
1820,alocado,108,17915,1934867
1533,liberado,108,17426,1882071
1534,liberado,108,17546,1895024
1821,alocado,108,17618,1902848
1535,liberado,108,17192,1856815
1822,alocado,108,17541,1894504
1537,liberado,108,17021,1838357
1553,liberado,108,17455,1885241
1823,alocado,108,18039,1948237
1824,alocado,108,17810,1923520
1825,alocado,108,17341,1872873
1538,liberado,108,16875,1822597
1539,liberado,107,17630,1886450
1826,alocado,107,18120,1938843
1540,liberado,107,17882,1913413
1541,liberado,107,18444,1973599
1542,liberado,107,18680,1998837
1543,liberado,107,18752,2006537
1546,liberado,107,18886,2020843
1547,liberado,107,19110,2044788
1548,liberado,107,19234,2058137
1827,alocado,107,19650,2102584
1828,alocado,107,19609,2098208
1829,alocado,107,19540,2090856
1830,alocado,107,19333,2068654
1831,alocado,107,18891,2021406
1754,liberado,107,18807,2012423
1549,liberado,107,19368,2072410
1832,alocado,107,19754,2113732
1550,liberado,107,19676,2105401
1833,alocado,107,19909,2130335
1834,alocado,107,19816,2120409
1835,alocado,107,19605,2097738
1551,liberado,107,19335,2068854
1836,alocado,107,19621,2099461
1552,liberado,107,19456,2081851
1554,liberado,107,19561,2093066
1555,liberado,108,19400,2095224
1556,liberado,108,19445,2100065
1558,liberado,108,19859,2144848
1559,liberado,108,20461,2209812
1837,alocado,108,20894,2256568
1560,liberado,108,20715,2237293
1838,alocado,108,21150,2284307
1839,alocado,108,20564,2220951
1840,alocado,108,20095,2170345
1561,liberado,108,19928,2152236
1841,alocado,108,20088,2169538
1563,liberado,108,20027,2162917
1842,alocado,108,20390,2202154
1564,liberado,108,19904,2149655
1843,alocado,108,20004,2160487
1660,liberado,108,19715,2129229
1566,liberado,107,20143,2155362
1844,alocado,107,20204,2161856
1568,liberado,107,19887,2127912
1845,alocado,107,20347,2177217
1846,alocado,107,20218,2163327
1847,alocado,107,20037,2144001
1848,alocado,107,19958,2135612
1849,alocado,107,19545,2091409
1569,liberado,107,19346,2070092
1850,alocado,107,19417,2077688
1851,alocado,107,19193,2053730
1570,liberado,107,19038,2037082
1571,liberado,107,19425,2078479
1572,liberado,107,19918,2131302
1852,alocado,107,20195,2160909
1848,liberado,107,19864,2125460
1853,alocado,107,20277,2169663
1573,liberado,107,19776,2116098
1854,alocado,107,20243,2166004
1855,alocado,107,20071,2147681
1856,alocado,107,19518,2088443
1857,alocado,107,19311,2066289
1858,alocado,107,19116,2045472
1859,alocado,107,18794,2011048
1574,liberado,107,18654,1996016
1628,liberado,107,18892,2021453
1860,alocado,107,18906,2022959
1575,liberado,107,18538,1983646
1861,alocado,107,18583,1988451
1576,liberado,107,18193,1946685
1577,liberado,107,18605,1990777
1578,liberado,107,18983,2031237
1862,alocado,107,19002,2033261
1579,liberado,107,18705,2001465
1863,alocado,107,19089,2042622
1580,liberado,107,18839,2015870
1864,alocado,107,19028,2036039
1581,liberado,107,18988,2031738
1865,alocado,107,19184,2052792
1750,liberado,107,19099,2043644
1866,alocado,106,19459,2062751
1867,alocado,106,19110,2025697
1868,alocado,106,18809,1993809
1869,alocado,106,18781,1990880
1582,liberado,106,18305,1940349
1583,liberado,106,18505,1961535
1679,liberado,106,18639,1975735
1584,liberado,107,18525,1982264
1585,liberado,107,18899,2022285
1586,liberado,107,19474,2083772
1870,alocado,107,19951,2134838
1871,alocado,107,19949,2134604
1872,alocado,107,19437,2079779
1656,liberado,107,18892,2021450
1587,liberado,108,19070,2059579
1873,alocado,108,19134,2066491
1874,alocado,108,18978,2049640
1875,alocado,108,18778,2028129
1876,alocado,108,18454,1993130
1877,alocado,108,17877,1930737
1878,alocado,108,17464,1886185
1832,liberado,108,17120,1848969
1879,alocado,108,17197,1857300
1713,liberado,108,17180,1855481
1588,liberado,108,17204,1858124
1868,liberado,108,17561,1896636
1589,liberado,109,17427,1899565
1880,alocado,109,17938,1955292
1881,alocado,109,17722,1931752
1882,alocado,109,17585,1916838
1883,alocado,109,17134,1867624
1590,liberado,109,16934,1845888
1884,alocado,109,17257,1881022
1591,liberado,109,16685,1818698
1885,alocado,109,17240,1879204
1886,alocado,109,16841,1835768
1592,liberado,109,16578,1807039
1593,liberado,109,17005,1853564
1887,alocado,109,17267,1882195
1888,alocado,109,17230,1878161
1594,liberado,109,16648,1814679
1889,alocado,109,16906,1842775
1890,alocado,109,16443,1792294
1596,liberado,109,16112,1756267
1891,alocado,108,16658,1799108
1892,alocado,108,16343,1765117
1597,liberado,108,16043,1732712
1822,liberado,108,16096,1738426
1893,alocado,109,16463,1794573
1598,liberado,109,16197,1765517
1599,liberado,109,16299,1776687
1793,liberado,109,16411,1788874
1601,liberado,109,16426,1790465
1680,liberado,109,16431,1790990
1894,alocado,109,16985,1851426
1895,alocado,109,16616,1811196
1602,liberado,109,16265,1772972
1603,liberado,109,16771,1828095
1896,alocado,109,16940,1846480
1604,liberado,109,16510,1799622
1897,alocado,109,16731,1823763
1898,alocado,109,16306,1777371
1605,liberado,109,16237,1769931
1606,liberado,108,16784,1812766
1899,alocado,108,17227,1860607
1607,liberado,108,17200,1857636
1900,alocado,108,17552,1895616
1901,alocado,108,17442,1883740
1608,liberado,108,17231,1860975
1902,alocado,107,17933,1918926
1903,alocado,107,17468,1869135
1609,liberado,107,16867,1804798
1904,alocado,107,17348,1856305
1610,liberado,107,17019,1821044
1633,liberado,107,17349,1856378
1905,alocado,107,17611,1884455
1906,alocado,107,17063,1825835
1611,liberado,107,16870,1805192
1612,liberado,107,17422,1864212
1613,liberado,106,17641,1870049
1907,alocado,106,17988,1906810
1614,liberado,106,17658,1871833
1615,liberado,106,18062,1914636
1616,liberado,106,18601,1971708
1617,liberado,106,18608,1972492
1908,alocado,106,18632,1975006
1618,liberado,106,18022,1910343
1909,alocado,106,18544,1965668
1619,liberado,106,18355,1945682
1910,alocado,106,18461,1956967
1911,alocado,106,18298,1939658
1620,liberado,106,18137,1922524
1621,liberado,106,18370,1947324
1622,liberado,106,18647,1976588
1912,alocado,106,18962,2010029
1623,liberado,106,18625,1974319
